time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-02,64.97754144668579,154.96333185831705,-26.216666920979794,80.72128527476423,4.457186391449612,0,0
1979-01-03,66.50420784950256,191.91125106811523,-22.26999956766762,81.50311560222013,6.138615062001989,0,0
1979-01-04,72.64691638946533,169.86916796366373,-21.644165420532204,78.38930816824075,6.958405103145537,0,0
1979-01-05,85.55975008010864,129.54541746775308,-26.174583816528298,81.1271916380914,5.411738553908189,0,0
1979-01-06,81.2626260916392,154.90416781107584,-23.30749994913735,81.39295732709387,6.382662497259117,0,0
1979-01-07,65.9167492389679,202.01500129699707,-19.026666386922177,80.46106566669931,3.5073243909971055,0,0
1979-01-08,58.921291748682656,185.0554167429606,-21.137500508626278,82.88005625735536,5.603490418073422,0,0.0014290000498294831
1979-01-09,72.24824945131938,208.70874977111816,-16.750835800170876,80.88562451260026,5.570249337041756,0,0
1979-01-10,68.24341575304668,188.79833348592123,-21.089583460489887,81.96122379161355,4.334448121458706,0,0
1979-01-11,88.94783369700114,136.44958527882895,-25.475833002726215,74.23344105102187,3.2227302152023785,0,0
1979-01-12,48.269750118255615,223.93791643778482,-18.497916920979794,82.770074368778,2.442659437974602,0,0.0014640000223880634
1979-01-13,58.30191691716512,238.07250022888184,-15.219582621256487,86.51226289027925,4.899534510293402,0,0.00763499999884516
1979-01-14,92.78029187520345,148.75583108266196,-21.854999287923153,81.22683597280452,6.563013686248884,0,6.179999932646752e-4
1979-01-15,80.20525058110555,173.5762503941854,-23.965416336059548,81.26814295434379,4.791054606383669,0,0
1979-01-16,82.21929240226746,176.3162473042806,-20.764166259765602,80.92366216862604,3.0835191624215605,0,0
1979-01-17,69.41541790962219,231.56166712443033,-14.213749949137346,83.91704996484427,5.394079992815891,0,0.036838000230491164
1979-01-18,93.47875086466472,164.2145824432373,-18.695418421427387,82.14407619187932,3.9208414862820478,0,0.007452999949455262
1979-01-19,49.38712493578593,263.5629170735677,-10.585417175292946,88.71010265933937,5.478321803319421,0,0.04987800046801567
1979-01-20,43.99958348274231,267.67416763305664,-8.514167531331358,90.04519640772159,2.8749245566627297,0,0.018219000473618508
1979-01-21,45.20712478955587,265.3708330790202,-7.431669616699196,91.37515082082709,4.865611361760316,0,8.470000140368938e-4
1979-01-22,85.84604136149089,233,-8.64666849772133,87.80902111586144,4.2769497230942415,0,0.006776000140234827
1979-01-23,74.65437571207683,264.7991650899251,-9.220831298828102,87.98217456788235,5.910285323135384,0,0.11721899971365929
1979-01-24,93.0820411046346,214.41583506266275,-14.510419591267882,84.63412255786989,6.844487364152425,0,0.010872999941930176
1979-01-25,103.85516659418742,158.98083305358887,-18.533333841959614,84.57323836096154,4.570978444796444,0,0
1979-01-26,93.74400011698405,198.34375,-14.349584960937477,81.03781913685354,3.7301075773411667,0,0.018257999420166017
1979-01-27,65.02508449554443,278.5270805358887,-7.24791564941404,90.51703758240592,4.626951387996454,0,0.005079999901354312
1979-01-28,28.745624860127766,278.92541249593097,-7.382499440511045,89.95974439332771,6.021799517032674,0,0.006906000040471554
