time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-02,64.80654072761536,155.88291613260904,-26.229167683919247,80.65911018571487,4.486088174710485,0,0
1979-01-03,65.95754170417786,191.81208483378092,-22.326665623982723,81.497560338671,6.142808354114808,0,0
1979-01-04,72.08958252271016,170.3083324432373,-21.67083333333331,78.46034837640241,6.9422867488478675,0,0
1979-01-05,85.21841645240784,129.79416751861572,-26.20791664123533,81.1144621046977,5.336555124607633,0,0
1979-01-06,80.85462498664856,155.0716667175293,-23.357083384195942,81.28979630309487,6.33936441447627,0,0
1979-01-07,66.18708332379659,202.1291650136312,-19.069999440511044,80.48047420527992,3.488038133418092,0,0
1979-01-08,58.49162554740906,184.59625053405762,-21.22125091552732,82.87387971335275,5.553100449786366,0,0.0013220000267028808
1979-01-09,71.41858394940694,208.55041631062826,-16.831665420532204,80.85562623742739,5.593962898217729,0,0
1979-01-10,67.17741656303406,189.20875104268393,-21.145833714803036,81.89679591061937,4.355007997322687,0,0
1979-01-11,88.86249947547913,136.40541744232178,-25.552917861938454,74.81317081637447,3.240186327515394,0,0
1979-01-12,48.647416830062866,222.1891657511393,-18.653749847412087,82.49916031615429,2.4386326511629766,0,0.0014379999920492992
1979-01-13,58.456248919169106,237.17541440327963,-15.351667785644509,86.50838197624869,4.957147760023168,0,0.008029000028036535
1979-01-14,92.20395978291829,149.73083368937174,-21.76583391825356,81.10621821702934,6.763440721341145,0,8.540000161156058e-4
1979-01-15,80.53991651535034,172.55874983469644,-24.01541875203448,81.14632657599643,4.740950405417497,0,0
1979-01-16,82.43362633387248,173.9033342997233,-20.92333323160805,80.68382464854402,3.096436310919359,0,0
1979-01-17,68.35541693369548,231.3466657002767,-14.27833531697589,84.0540236689309,5.450043654025355,0,0.03675200050696731
1979-01-18,93.29808314641316,164.512082417806,-18.67208328247068,82.1797888235475,3.9098395997773228,0,0.0069910001754760745
1979-01-19,49.47979259490967,262.6029160817464,-10.67333068847654,88.7036159351849,5.473166242304444,0,0.047052000015974045
1979-01-20,45.68958306312561,267.2529157002767,-8.60958328247068,89.9345645864253,2.943939943627775,0,0.0186920003220439
1979-01-21,44.44412358601888,265.14708582560223,-7.498749796549457,91.42119460879333,4.9335906421131,0,8.059999719262123e-4
1979-01-22,85.02404165267944,234.7629191080729,-8.647081756591774,87.57948779825031,4.441482353979441,0,0.006944000106304884
1979-01-23,74.31470823287964,264.09499740600586,-9.35708338419594,88.02407128818017,5.602439251201474,0,0.11732399856671691
1979-01-24,90.66670823097229,216.42291768391928,-14.529167556762673,84.75146123241818,7.115480458594521,0,0.01158799978904426
1979-01-25,103.58183447519939,158.82624880472818,-18.52791570027667,84.73705749431535,4.881317351064598,0,0
1979-01-26,95.02800130844116,195.85625076293945,-14.456250254313128,81.46734530882371,3.8481901812692376,0,0.018080999851226808
1979-01-27,63.70775016148885,277.85082880655926,-7.392916107177712,90.6145401287265,4.585712213812473,0,0.004191000140272081
1979-01-28,28.60729185740153,278.60082753499347,-7.452084604899066,89.9734873524911,6.024574980082804,0,0.007080000098794699
1979-01-29,38.54908315340678,260.1554145812988,-9.833747609456358,88.77507601170733,3.989889290452493,0,0.0012680000066757201
